Image,Rating,Comment,Rater
018_S_0155_20070320_t1_stx2,Pass,"",Rater01
012_S_4026_S134861_t1_stx2,Fail,wrong modality,Rater08
018_S_0369_20061027_t1_stx2,Pass,"",Rater01
012_S_4188_20110907_t1_stx2,Pass,"",Rater08
011_S_1282_20070209_t1_stx2,Pass,"",Rater03
002_S_5256_S213019_t1_stx2,Pass,"",Rater07
002_S_5256_S273422_t1_stx2,Pass,"",Rater07
012_S_4188_S384725_t1_stx2,Fail,"",Rater08
002_S_0729_20120807_t1_stx2,Pass,LR scaling or nonlinearity to be solved in next step for registration?,Rater06
013_S_0240_S22107_t1_stx2,Pass,"",Rater08
013_S_0325_20071211_t1_stx2,Pass,"",Rater08
013_S_0502_S56339_t1_stx2,Pass,"",Rater08
013_S_1276_20100420_t1_stx2,Fail,"",Rater08
013_S_2324_20110325_t1_stx2,Pass,"",Rater08
013_S_2324_20110627_t1_stx2,Pass,"",Rater08
013_S_4579_20120404_t1_stx2,Pass,"",Rater08
013_S_4616_20120419_t1_stx2,Pass,"",Rater08
013_S_4791_20120926_t1_stx2,Fail,"",Rater08
013_S_4985_20130411_t1_stx2,Pass,"",Rater08
013_S_4985_20131029_t1_stx2,Fail,"",Rater08
013_S_5137_20130724_t1_stx2,Pass,"",Rater08
013_S_5171_20130530_t1_stx2,Fail,Z-Scale (IS),Rater08
014_S_0169_20100204_t1_stx2,Pass,"",Rater08
014_S_0356_20060405_t1_stx2,Pass,"",Rater08
014_S_0356_20061022_t1_stx2,Pass,"",Rater08
014_S_0357_20060404_t1_stx2,Pass,"",Rater08
014_S_0557_20090606_t1_stx2,Pass,"",Rater08
014_S_0563_20060705_t1_stx2,Pass,"",Rater08
014_S_0658_20070730_t1_stx2,Pass,"",Rater08
014_S_0658_20080408_t1_stx2,Pass,"",Rater08
014_S_2185_20110328_t1_stx2,Pass,"",Rater08
014_S_4039_20110915_t1_stx2,Pass,"",Rater08
014_S_4058_20110929_t1_stx2,Pass,"",Rater08
002_S_6103_S638316_t1_stx2,Fail,"",Rater07
014_S_4093_20110707_t1_stx2,Pass,Z-Scale (IS),Rater08
003_S_0907_20091027_t1_stx2,Pass,"",Rater07
003_S_1122_20061206_t1_stx2,Pass,"",Rater07
014_S_4576_20120614_t1_stx2,Pass,"",Rater08
003_S_1122_20120120_t1_stx2,Pass,"",Rater07
003_S_0908_20060912_t1_stx2,Pass,"",Rater07
018_S_0369_20070424_t1_stx2,Pass,"",Rater01
006_S_4546_20120305_t1_stx2,Pass,"",Rater02
003_S_0981_20071105_t1_stx2,Pass,"",Rater07
018_S_0369_20090716_t1_stx2,Pass,"",Rater01
018_S_0450_20060623_t1_stx2,Pass,"",Rater01
014_S_4668_20120726_t1_stx2,Pass,"",Rater08
016_S_0359_20060406_t1_stx2,Pass,"",Rater08
006_S_4713_20121128_t1_stx2,Pass,"",Rater02
016_S_0359_20110929_t1_stx2,Pass,"",Rater08
002_S_0816_20060830_t1_stx2,Pass,"",Rater06
003_S_1074_20080819_t1_stx2,Pass,"",Rater07
018_S_0633_20060615_t1_stx2,Pass,"",Rater01
016_S_0702_20100831_t1_stx2,Fail,"",Rater08
002_S_0816_20060929_t1_stx2,Pass,"",Rater06
011_S_4222_20121022_t1_stx2,Pass,"",Rater03
006_S_4713_S454265_t1_stx2,Pass,"",Rater02
018_S_2155_20101202_t1_stx2,Pass,"",Rater01
018_S_2155_20141218_t1_stx2,Pass,"",Rater01
018_S_4400_20140128_t1_stx2,Pass,"",Rater01
018_S_4733_20120523_t1_stx2,Pass,"",Rater01
018_S_4809_20120622_t1_stx2,Pass,"",Rater01
018_S_4809_20140619_t1_stx2,Pass,"",Rater01
018_S_4868_20120727_t1_stx2,Pass,"",Rater01
006_S_4960_20141014_t1_stx2,Pass,"",Rater02
018_S_5240_20130723_t1_stx2,Pass,"",Rater01
019_S_4367_20120522_t1_stx2,Pass,"",Rater01
019_S_4477_20120807_t1_stx2,Pass,"",Rater01
019_S_4680_20120424_t1_stx2,Fail,"",Rater01
019_S_5019_20121107_t1_stx2,Pass,"",Rater01
019_S_6533_S718153_t1_stx2,Pass,"",Rater01
002_S_0938_20070412_t1_stx2,Pass,AP fit?,Rater06
020_S_0097_20060112_t1_stx2,Pass,"",Rater01
020_S_0213_20070604_t1_stx2,Pass,"",Rater01
020_S_0883_20091120_t1_stx2,Pass,L/R assymetry,Rater01
020_S_1288_20120402_t1_stx2,Pass,"",Rater01
020_S_4920_20121215_t1_stx2,Pass,"",Rater01
020_S_4920_20131024_t1_stx2,Pass,"",Rater01
020_S_5203_20130615_t1_stx2,Pass,"",Rater01
021_S_0231_20070321_t1_stx2,Pass,"",Rater01
021_S_0332_20060419_t1_stx2,Pass,"",Rater01
021_S_0332_20061019_t1_stx2,Pass,"",Rater01
021_S_0337_20060328_t1_stx2,Pass,"",Rater01
021_S_0424_20090512_t1_stx2,Pass,"",Rater01
021_S_0626_20070215_t1_stx2,Pass,"",Rater01
021_S_0626_20090810_t1_stx2,Pass,"",Rater01
002_S_1070_20080813_t1_stx2,Pass,"",Rater06
005_S_0324_20060330_t1_stx2,Pass,"",Rater05
005_S_0546_20080908_t1_stx2,Pass,"",Rater05
005_S_0546_20090903_t1_stx2,Pass,"",Rater05
005_S_0572_20080204_t1_stx2,Pass,"",Rater05
005_S_0572_20080805_t1_stx2,Pass,"",Rater05
005_S_0602_20080818_t1_stx2,Pass,"",Rater05
005_S_0814_20071127_t1_stx2,Pass,"",Rater05
005_S_0929_20070509_t1_stx2,Pass,"",Rater05
005_S_4185_20110912_t1_stx2,Pass,"",Rater05
005_S_4185_20120105_t1_stx2,Pass,"",Rater05
005_S_4910_20121213_t1_stx2,Pass,"",Rater05
005_S_5119_20130625_t1_stx2,Fail,"",Rater05
006_S_4357_20120619_t1_stx2,Pass,"",Rater05
006_S_4357_20121204_t1_stx2,Pass,"",Rater05
007_S_0041_20060515_t1_stx2,Pass,"",Rater05
007_S_0068_20061129_t1_stx2,Pass,"",Rater05
007_S_0344_20060331_t1_stx2,Fail,"",Rater05
007_S_1339_20090518_t1_stx2,Fail,"",Rater05
007_S_2058_S127644_t1_stx2,Pass,"",Rater05
007_S_2394_S140365_t1_stx2,Fail,"",Rater05
007_S_4611_20121008_t1_stx2,Pass,"",Rater05
007_S_4620_20121001_t1_stx2,Pass,"",Rater05
007_S_6310_S674913_t1_stx2,Fail,"",Rater05
009_S_0751_20120906_t1_stx2,Pass,"",Rater05
009_S_0751_20130913_t1_stx2,Pass,"",Rater05
009_S_1030_20071107_t1_stx2,Pass,"",Rater05
009_S_1030_20141201_t1_stx2,Pass,"",Rater05
009_S_1334_20070301_t1_stx2,Pass,"",Rater05
009_S_1334_20070924_t1_stx2,Pass,"",Rater05
009_S_4324_20131217_t1_stx2,Pass,"",Rater05
009_S_4530_20120214_t1_stx2,Pass,"",Rater05
009_S_4741_20120612_t1_stx2,Pass,"",Rater05
009_S_5027_20130314_t1_stx2,Pass,"",Rater05
010_S_0419_S14544_t1_stx2,Pass,"",Rater05
010_S_0419_S199283_t1_stx2,Pass,"",Rater05
010_S_0786_S41161_t1_stx2,Fail,"",Rater05
010_S_4345_S402601_t1_stx2,Fail,"",Rater05
011_S_0005_20080910_t1_stx2,Pass,"",Rater05
011_S_0021_20071112_t1_stx2,Pass,"",Rater05
011_S_0053_20071129_t1_stx2,Pass,"",Rater05
011_S_0326_20060320_t1_stx2,Pass,"",Rater05
011_S_1282_20090226_t1_stx2,Pass,"",Rater05
011_S_2274_20110505_t1_stx2,Fail,"",Rater05
011_S_4075_20111214_t1_stx2,Pass,"",Rater05
011_S_4105_20150729_t1_stx2,Pass,"",Rater05
011_S_4278_S798726_t1_stx2,Pass,"",Rater05
011_S_4912_S174835_t1_stx2,Pass,"",Rater05
012_S_0634_20070710_t1_stx2,Fail,"",Rater05
012_S_0689_S16979_t1_stx2,Pass,"",Rater05
012_S_1033_20061116_t1_stx2,Pass,"",Rater05
012_S_1133_20070112_t1_stx2,Pass,"",Rater05
012_S_1165_20090121_t1_stx2,Pass,"",Rater05
012_S_1321_20080319_t1_stx2,Pass,"",Rater05
012_S_4128_S143921_t1_stx2,Fail,"",Rater05
012_S_4128_S197612_t1_stx2,Fail,"",Rater05
012_S_4545_S405018_t1_stx2,Fail,"",Rater05
012_S_4849_S183653_t1_stx2,Fail,"",Rater05
012_S_5157_S189829_t1_stx2,Fail,"",Rater05
012_S_5157_S201712_t1_stx2,Fail,"",Rater05
013_S_0860_20070412_t1_stx2,Pass,"",Rater05
013_S_1120_20061122_t1_stx2,Pass,"",Rater05
013_S_2389_S641576_t1_stx2,Pass,"",Rater05
013_S_4595_20140429_t1_stx2,Pass,"",Rater05
014_S_0169_20110303_t1_stx2,Pass,"",Rater05
014_S_0558_20070116_t1_stx2,Pass,"",Rater05
014_S_2308_20110217_t1_stx2,Pass,"",Rater05
014_S_4058_20130711_t1_stx2,Pass,"",Rater05
014_S_4080_20120621_t1_stx2,Pass,"",Rater05
014_S_4328_20131121_t1_stx2,Pass,"",Rater05
014_S_4401_20120614_t1_stx2,Pass,"",Rater05
014_S_4401_S611782_t1_stx2,Fail,"",Rater05
014_S_4615_20120329_t1_stx2,Pass,"",Rater05
014_S_4615_20130411_t1_stx2,Pass,"",Rater05
014_S_6366_S689464_t1_stx2,Fail,"",Rater05
016_S_0359_S505333_t1_stx2,Pass,"",Rater05
016_S_0991_S66595_t1_stx2,Pass,"",Rater05
016_S_1028_20070709_t1_stx2,Pass,"",Rater05
016_S_1121_20071221_t1_stx2,Pass,"",Rater05
016_S_4583_20120329_t1_stx2,Pass,"",Rater05
016_S_4601_20120402_t1_stx2,Fail,"",Rater05
016_S_4638_20120521_t1_stx2,Pass,"",Rater05
016_S_4646_20120814_t1_stx2,Fail,"",Rater05
016_S_4952_S326258_t1_stx2,Pass,"",Rater05
016_S_5007_20130916_t1_stx2,Pass,"",Rater05
016_S_5057_20130225_t1_stx2,Pass,"",Rater05
016_S_6773_S846873_t1_stx2,Fail,"",Rater05
018_S_0057_20051117_t1_stx2,Pass,"",Rater05
018_S_0057_S37924_t1_stx2,Pass,"",Rater05
018_S_0080_20060711_t1_stx2,Pass,"",Rater05
018_S_0087_20070209_t1_stx2,Pass,"",Rater05
018_S_0142_20110208_t1_stx2,Pass,"",Rater05
018_S_0335_20080624_t1_stx2,Pass,"",Rater05
018_S_0369_20060511_t1_stx2,Pass,"",Rater05
018_S_0369_20090610_t1_stx2,Pass,"",Rater05
018_S_0425_20061212_t1_stx2,Pass,"",Rater05
018_S_0425_20080606_t1_stx2,Pass,"",Rater05
018_S_0450_20090701_t1_stx2,Pass,"",Rater05
018_S_0450_S51236_t1_stx2,Pass,"",Rater05
018_S_4868_20130822_t1_stx2,Pass,"",Rater05
018_S_4889_20120810_t1_stx2,Pass,"",Rater05
018_S_4889_20130813_t1_stx2,Pass,"",Rater05
019_S_4293_S135993_t1_stx2,Pass,"",Rater05
019_S_4293_S172820_t1_stx2,Pass,"",Rater05
019_S_4477_20120411_t1_stx2,Pass,"",Rater05
019_S_4680_S172697_t1_stx2,Pass,"",Rater05
019_S_4680_S216419_t1_stx2,Pass,"",Rater05
019_S_5012_20130515_t1_stx2,Pass,"",Rater05
019_S_6483_S703893_t1_stx2,Pass,"",Rater05
020_S_0097_20070313_t1_stx2,Pass,"",Rater05
020_S_6470_S705247_t1_stx2,Pass,"",Rater05
021_S_0753_20060804_t1_stx2,Pass,"",Rater05
021_S_2077_S91936_t1_stx2,Pass,"",Rater05
021_S_2077_S96174_t1_stx2,Pass,"",Rater05
021_S_2124_S98000_t1_stx2,Fail,"",Rater05
021_S_2142_S104990_t1_stx2,Pass,"",Rater05
021_S_4254_S813956_t1_stx2,Fail,"",Rater05
021_S_4718_20130521_t1_stx2,Pass,"",Rater05
021_S_5129_20130617_t1_stx2,Pass,"",Rater05
022_S_2087_20110208_t1_stx2,Pass,"",Rater05
022_S_2087_20110601_t1_stx2,Pass,"",Rater05
022_S_2167_20110628_t1_stx2,Pass,"",Rater05
022_S_4805_20121016_t1_stx2,Pass,"",Rater05
023_S_0030_20060413_t1_stx2,Pass,"",Rater05
023_S_0042_20051031_t1_stx2,Pass,"",Rater05
023_S_0058_20060613_t1_stx2,Pass,"",Rater05
023_S_0078_20070801_t1_stx2,Pass,"",Rater05
023_S_0139_20060728_t1_stx2,Pass,"",Rater05
023_S_0139_20080304_t1_stx2,Pass,"",Rater05
023_S_0217_20120523_t1_stx2,Pass,"",Rater05
023_S_0331_20060412_t1_stx2,Pass,"",Rater05
023_S_0331_20090410_t1_stx2,Pass,"",Rater05
023_S_0331_20140403_t1_stx2,Pass,"",Rater05
023_S_0887_20060920_t1_stx2,Pass,"",Rater05
023_S_0916_20060929_t1_stx2,Pass,"",Rater05
023_S_0926_20071023_t1_stx2,Pass,"",Rater05
023_S_0926_20101027_t1_stx2,Pass,"",Rater05
023_S_1046_20061115_t1_stx2,Pass,"",Rater05
023_S_1046_S134557_t1_stx2,Pass,"",Rater05
023_S_1126_20071128_t1_stx2,Pass,"",Rater05
023_S_1262_20090313_t1_stx2,Fail,"",Rater05
002_S_1155_20080116_t1_stx2,Pass,LR and AP scaling in some slices,Rater06
002_S_1155_20110106_t1_stx2,Pass,"",Rater06
002_S_1261_20070227_t1_stx2,Pass,"",Rater06
002_S_1261_20080527_t1_stx2,Pass,"",Rater06
002_S_1268_20110413_t1_stx2,Pass,some issues in midbrain but overall ok,Rater06
002_S_1280_20070213_t1_stx2,Pass,"",Rater06
002_S_1280_20080325_t1_stx2,Pass,"",Rater06
002_S_1280_S258722_t1_stx2,Pass,midbrain fit issue,Rater06
002_S_1280_S804648_t1_stx2,Pass,"",Rater06
002_S_2010_20100624_t1_stx2,Pass,"",Rater06
002_S_4171_20120824_t1_stx2,Fail,"",Rater06
002_S_4225_20111226_t1_stx2,Pass,"",Rater06
002_S_4225_20121011_t1_stx2,Pass,"",Rater06
002_S_4262_S509507_t1_stx2,Pass,"",Rater06
002_S_4270_20120110_t1_stx2,Pass,"",Rater06
002_S_4270_20121114_t1_stx2,Pass,cerebellum fit issue,Rater06
002_S_4270_20131114_t1_stx2,Pass,"",Rater06
002_S_4447_20150204_t1_stx2,Pass,LR too big?,Rater06
002_S_4521_20120904_t1_stx2,Pass,"",Rater06
002_S_4746_20120911_t1_stx2,Pass,"",Rater06
002_S_5230_20130627_t1_stx2,Pass,"",Rater06
002_S_6009_S555304_t1_stx2,Pass,"",Rater06
003_S_0907_20071030_t1_stx2,Pass,"",Rater06
003_S_0907_20081030_t1_stx2,Pass,some contour disconnected piece in dura posterior cerebellum,Rater06
003_S_0907_20130327_t1_stx2,Pass,"",Rater06
003_S_1021_20070627_t1_stx2,Pass,"",Rater06
003_S_0931_20070425_t1_stx2,Pass,"",Rater06
003_S_1057_20061204_t1_stx2,Pass,"",Rater06
003_S_1074_20090226_t1_stx2,Pass,"",Rater06
003_S_1074_20130729_t1_stx2,Pass,"",Rater06
003_S_2374_S108554_t1_stx2,Pass,brain sticks out superior,Rater06
003_S_2374_S266768_t1_stx2,Pass,"",Rater06
003_S_4136_20120105_t1_stx2,Pass,"",Rater06
003_S_4152_20110830_t1_stx2,Pass,"",Rater06
003_S_4288_20121101_t1_stx2,Pass,"",Rater06
003_S_4441_20120103_t1_stx2,Fail,"",Rater06
003_S_4441_20121018_t1_stx2,Fail,"",Rater06
003_S_4900_20121102_t1_stx2,Pass,"",Rater06
003_S_5165_20130516_t1_stx2,Pass,"",Rater06
003_S_6092_S642879_t1_stx2,Pass,"",Rater06
005_S_0221_20080424_t1_stx2,Pass,movement ringing in MRI,Rater06
005_S_0222_20070418_t1_stx2,Pass,"",Rater06
005_S_0223_20060228_t1_stx2,Pass,"",Rater06
005_S_0223_20070317_t1_stx2,Pass,"",Rater06
005_S_0324_20060421_t1_stx2,Pass,occiptal contour doesnt fit perfectly,Rater06
005_S_0448_20061115_t1_stx2,Pass,"",Rater06
005_S_0448_20070530_t1_stx2,Pass,"",Rater06
005_S_0553_S472287_t1_stx2,Pass,contour into dura superior transverse view,Rater06
005_S_0602_20060629_t1_stx2,Pass,"",Rater06
005_S_0602_20060725_t1_stx2,Pass,"",Rater06
005_S_0602_S484451_t1_stx2,Pass,ventricles dont fit perfectly,Rater06
005_S_0610_20080715_t1_stx2,Pass,"",Rater06
005_S_0814_20071011_t1_stx2,Pass,"",Rater06
005_S_1224_20090305_t1_stx2,Pass,"",Rater06
005_S_4168_20120328_t1_stx2,Pass,"",Rater06
005_S_4168_20120906_t1_stx2,Pass,"",Rater06
005_S_4185_S611490_t1_stx2,Pass,huge ventricles dont fit perfectly,Rater06
005_S_4707_20120802_t1_stx2,Pass,"",Rater06
005_S_4707_20130618_t1_stx2,Pass,"",Rater06
006_S_0498_20081002_t1_stx2,Pass,apparent scaling issues likely due to nonlinearities,Rater06
006_S_1130_20100111_t1_stx2,Pass,"",Rater06
006_S_4150_20120921_t1_stx2,Pass,"",Rater06
006_S_4153_20111104_t1_stx2,Pass,"",Rater06
006_S_4363_20111116_t1_stx2,Pass,"",Rater06
006_S_4363_20120619_t1_stx2,Pass,"",Rater06
006_S_4515_20120511_t1_stx2,Pass,"",Rater06
006_S_4713_20130612_t1_stx2,Pass,"",Rater06
006_S_4867_20130304_t1_stx2,Pass,"",Rater06
006_S_5153_20130802_t1_stx2,Pass,"",Rater06
006_S_6209_S799359_t1_stx2,Pass,"",Rater06
006_S_6234_S660543_t1_stx2,Pass,"",Rater06
006_S_6243_S811827_t1_stx2,Pass,"",Rater06
006_S_6441_S703927_t1_stx2,Pass,"",Rater06
007_S_0293_20071015_t1_stx2,Pass,"",Rater06
007_S_1206_20070130_t1_stx2,Pass,"",Rater06
007_S_1206_20090212_t1_stx2,Pass,"",Rater06
007_S_1206_S210780_t1_stx2,Pass,"",Rater06
007_S_1339_20071011_t1_stx2,Pass,"",Rater06
007_S_2394_S194970_t1_stx2,Pass,"",Rater06
007_S_2394_S418881_t1_stx2,Pass,"",Rater06
007_S_4272_S650645_t1_stx2,Pass,"",Rater06
007_S_4272_S782654_t1_stx2,Pass,"",Rater06
007_S_4387_20130121_t1_stx2,Pass,"",Rater06
007_S_4387_S627305_t1_stx2,Pass,"",Rater06
007_S_4467_20130218_t1_stx2,Pass,ventricles,Rater06
007_S_4488_S607461_t1_stx2,Pass,"",Rater06
007_S_4516_20120514_t1_stx2,Pass,"",Rater06
007_S_4611_20120627_t1_stx2,Pass,"",Rater06
007_S_4637_S430721_t1_stx2,Pass,"",Rater06
007_S_5196_20130603_t1_stx2,Pass,"",Rater06
007_S_6323_S677652_t1_stx2,Pass,"",Rater06
007_S_6341_S680626_t1_stx2,Pass,"",Rater06
009_S_0751_20060725_t1_stx2,Pass,"",Rater06
009_S_0842_20071010_t1_stx2,Pass,"",Rater06
009_S_0842_S264690_t1_stx2,Pass,"",Rater06
009_S_1030_20061101_t1_stx2,Pass,"",Rater06
009_S_2381_20110518_t1_stx2,Pass,"",Rater06
009_S_2381_20130620_t1_stx2,Pass,"",Rater06
009_S_4324_20120131_t1_stx2,Pass,"",Rater06
009_S_4337_20111107_t1_stx2,Pass,"",Rater06
009_S_4359_20111205_t1_stx2,Pass,"",Rater06
009_S_4359_20140116_t1_stx2,Pass,"",Rater06
009_S_4543_20140402_t1_stx2,Pass,"",Rater06
009_S_4564_20120309_t1_stx2,Pass,"",Rater06
009_S_4903_20130215_t1_stx2,Pass,"",Rater06
009_S_4903_20130417_t1_stx2,Pass,"",Rater06
009_S_4903_20131023_t1_stx2,Pass,"",Rater06
010_S_0067_20070122_t1_stx2,Pass,"",Rater06
010_S_0419_S827925_t1_stx2,Pass,"",Rater06
010_S_0422_20061130_t1_stx2,Pass,"",Rater06
010_S_0422_20070327_t1_stx2,Pass,"",Rater06
010_S_0472_20060705_t1_stx2,Pass,"",Rater06
010_S_0472_S42849_t1_stx2,Pass,"",Rater06
010_S_0788_20060828_t1_stx2,Pass,"",Rater06
010_S_0829_S38934_t1_stx2,Pass,"",Rater06
010_S_4442_20121203_t1_stx2,Fail,"",Rater06
011_S_0003_20070912_t1_stx2,Pass,"",Rater06
011_S_0023_20071120_t1_stx2,Pass,"",Rater06
011_S_0023_20121227_t1_stx2,Pass,"",Rater06
011_S_0053_20051114_t1_stx2,Pass,"",Rater06
011_S_0326_20090406_t1_stx2,Pass,"",Rater06
011_S_0362_20090407_t1_stx2,Pass,"",Rater06
011_S_0861_S74473_t1_stx2,Pass,"",Rater06
011_S_4075_20130607_t1_stx2,Pass,"",Rater06
011_S_4278_20120104_t1_stx2,Pass,"",Rater06
011_S_4547_20140305_t1_stx2,Pass,"",Rater06
011_S_4827_20130711_t1_stx2,Pass,"",Rater06
011_S_4845_20120928_t1_stx2,Pass,"",Rater06
012_S_0634_20080702_t1_stx2,Fail,"",Rater06
012_S_0720_20060809_t1_stx2,Pass,"",Rater06
012_S_0803_20080930_t1_stx2,Pass,"",Rater06
012_S_1133_20090202_t1_stx2,Pass,"",Rater06
012_S_1175_20070730_t1_stx2,Pass,"",Rater06
012_S_1292_20080923_t1_stx2,Pass,"",Rater06
012_S_4128_S128549_t1_stx2,Fail,total fail and mri acq fail likely,Rater06
012_S_4188_S149177_t1_stx2,Fail,"",Rater06
012_S_4545_S168693_t1_stx2,Fail,"",Rater06
013_S_0240_S41918_t1_stx2,Pass,"",Rater06
013_S_0575_20060814_t1_stx2,Fail,"",Rater06
013_S_0996_20070501_t1_stx2,Pass,"",Rater06
013_S_1035_20091118_t1_stx2,Pass,"",Rater06
013_S_1161_20061220_t1_stx2,Pass,"",Rater06
013_S_1186_20070129_t1_stx2,Pass,"",Rater06
013_S_1186_20070806_t1_stx2,Pass,"",Rater06
013_S_1186_20080804_t1_stx2,Pass,"",Rater06
013_S_1186_20090319_t1_stx2,Pass,"",Rater06
013_S_1186_20140218_t1_stx2,Pass,"",Rater06
013_S_1275_20070911_t1_stx2,Pass,"",Rater06
013_S_2324_20120417_t1_stx2,Pass,"",Rater06
013_S_2389_20110914_t1_stx2,Pass,"",Rater06
013_S_4579_20120622_t1_stx2,Pass,"",Rater06
013_S_4579_20130604_t1_stx2,Pass,"",Rater06
013_S_4580_S680266_t1_stx2,Pass,"",Rater06
013_S_4595_20120420_t1_stx2,Pass,"",Rater06
013_S_4595_20120821_t1_stx2,Pass,"",Rater06
013_S_4616_20120625_t1_stx2,Pass,"",Rater06
013_S_4616_20130425_t1_stx2,Pass,"",Rater06
013_S_5137_20130419_t1_stx2,Pass,"",Rater06
014_S_0520_20061220_t1_stx2,Pass,"",Rater06
014_S_0520_20070523_t1_stx2,Pass,contour behind eyes cuts to skull,Rater06
014_S_0520_20110609_t1_stx2,Pass,"",Rater06
014_S_0558_20060621_t1_stx2,Pass,"",Rater06
014_S_0563_20070116_t1_stx2,Pass,"",Rater06
014_S_0563_20090721_t1_stx2,Pass,"",Rater06
014_S_4080_20110616_t1_stx2,Pass,"",Rater06
014_S_4093_20120705_t1_stx2,Pass,"",Rater06
014_S_4263_20121011_t1_stx2,Pass,"",Rater06
014_S_4577_20130808_t1_stx2,Pass,"",Rater06
014_S_4615_20120628_t1_stx2,Pass,"",Rater06
014_S_6145_S814322_t1_stx2,Pass,"",Rater06
016_S_0359_20090618_t1_stx2,Pass,"",Rater06
016_S_0702_S72946_t1_stx2,Pass,"",Rater06
016_S_1117_20071218_t1_stx2,Pass,"",Rater06
003_S_1122_20140127_t1_stx2,Pass,"",Rater07
003_S_4136_20110810_t1_stx2,Pass,"",Rater07
003_S_4350_20151209_t1_stx2,Pass,"",Rater07
003_S_4354_20140114_t1_stx2,Pass,"",Rater07
003_S_5150_20130524_t1_stx2,Pass,"",Rater07
003_S_5154_S682289_t1_stx2,Pass,"",Rater07
005_S_0223_20080318_t1_stx2,Pass,"",Rater07
005_S_0448_20060522_t1_stx2,Pass,"",Rater07
005_S_0553_20070614_t1_stx2,Pass,"",Rater07
005_S_0553_S243184_t1_stx2,Pass,"",Rater07
005_S_0572_20090629_t1_stx2,Pass,"",Rater07
005_S_0572_20090706_t1_stx2,Pass,"",Rater07
005_S_0814_20081008_t1_stx2,Pass,"",Rater07
005_S_1341_20070307_t1_stx2,Pass,"",Rater07
005_S_2390_S194470_t1_stx2,Fail,cut image,Rater07
005_S_4168_20110817_t1_stx2,Pass,"",Rater07
005_S_4910_20131008_t1_stx2,Pass,"",Rater07
005_S_5038_20140109_t1_stx2,Pass,"",Rater07
005_S_5038_S209942_t1_stx2,Pass,"",Rater07
005_S_6084_S618192_t1_stx2,Pass,"",Rater07
006_S_0484_20070323_t1_stx2,Pass,"",Rater07
006_S_0521_20060627_t1_stx2,Pass,"",Rater07
006_S_0547_20060629_t1_stx2,Pass,"",Rater07
006_S_0547_20070924_t1_stx2,Pass,"",Rater07
006_S_4192_20131003_t1_stx2,Pass,"",Rater07
006_S_4357_20111128_t1_stx2,Pass,"",Rater07
006_S_4357_20120224_t1_stx2,Pass,"",Rater07
006_S_4363_20140110_t1_stx2,Pass,"",Rater07
006_S_4515_20140326_t1_stx2,Pass,"",Rater07
006_S_4546_20120618_t1_stx2,Pass,"",Rater07
006_S_4679_20120914_t1_stx2,Pass,"",Rater07
006_S_4960_20121009_t1_stx2,Pass,"",Rater07
006_S_4960_20131106_t1_stx2,Pass,"",Rater07
006_S_6677_S797717_t1_stx2,Pass,"",Rater07
007_S_0041_20100114_t1_stx2,Pass,"",Rater07
007_S_0249_20060927_t1_stx2,Pass,"",Rater07
007_S_0293_20061030_t1_stx2,Pass,"",Rater07
007_S_0344_20100617_t1_stx2,Fail,"",Rater07
007_S_1339_20070222_t1_stx2,Pass,"",Rater07
007_S_4488_20120430_t1_stx2,Pass,"",Rater07
007_S_4516_20120213_t1_stx2,Pass,"",Rater07
007_S_4568_20120619_t1_stx2,Pass,"",Rater07
007_S_4911_20130401_t1_stx2,Pass,"",Rater07
007_S_4911_20131007_t1_stx2,Pass,"",Rater07
009_S_0751_20070221_t1_stx2,Pass,"",Rater07
009_S_0842_20101118_t1_stx2,Pass,"",Rater07
003_S_1122_20070720_t1_stx2,Pass,"",Rater07
009_S_0842_20141014_t1_stx2,Pass,"",Rater07
009_S_0842_S264696_t1_stx2,Pass,"",Rater07
009_S_2208_20141201_t1_stx2,Pass,"",Rater07
009_S_4337_20120206_t1_stx2,Pass,"",Rater07
009_S_4337_20121112_t1_stx2,Pass,"",Rater07
009_S_4388_S588611_t1_stx2,Pass,"",Rater07
009_S_4612_20120703_t1_stx2,Pass,"",Rater07
009_S_4741_20121015_t1_stx2,Pass,"",Rater07
009_S_4741_20130722_t1_stx2,Pass,"",Rater07
009_S_4958_20131021_t1_stx2,Pass,"",Rater07
009_S_5000_20130624_t1_stx2,Pass,"",Rater07
009_S_5000_20131122_t1_stx2,Pass,"",Rater07
009_S_5027_20121129_t1_stx2,Pass,"",Rater07
009_S_5176_S754682_t1_stx2,Fail,"",Rater07
009_S_5252_20130718_t1_stx2,Pass,"",Rater07
009_S_6163_S658886_t1_stx2,Pass,"",Rater07
010_S_0419_S166060_t1_stx2,Pass,"",Rater07
010_S_0422_S56769_t1_stx2,Pass,"",Rater07
010_S_0472_S60299_t1_stx2,Pass,"",Rater07
010_S_0829_S62987_t1_stx2,Pass,"",Rater07
010_S_4345_S139219_t1_stx2,Fail,"",Rater07
010_S_4442_20120720_t1_stx2,Fail,"",Rater07
010_S_5163_20130529_t1_stx2,Pass,"",Rater07
010_S_6567_S718358_t1_stx2,Pass,"",Rater07
011_S_0003_20060912_t1_stx2,Pass,"",Rater07
011_S_0010_20060509_t1_stx2,Pass,"",Rater07
011_S_0021_20060424_t1_stx2,Pass,"",Rater07
011_S_0021_20101008_t1_stx2,Pass,"",Rater07
